"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"ST","2022-08-05","71.7","-3.13","4.04","Jacob, Alek",663796,689690,"single","hit_into_play",,,,,8,"Coco Montes singles on a line drive to left fielder Brett Sullivan.   D.J. Peterson to 3rd.    Alan Trejo to 2nd.","R","R","R","ELP","ABQ","X",7,"line_drive",1,1,2022,"1.07","-0.08","0.04","1.77",,592637,676701,1,6,"Top",84.11,98.87,,,,,4.490677798090602,-104.19310432225612,3.252222364081521,6.979708577321227,18.31740817084134,-33.59491803825746,"3.1","1.64",241,"77.2",24,"72.2",1981,"6.9",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.64",0.737,0.719,"0.9",1,1,0,4,52,3,"Sweeper",4,3,3,4,3,4,3,4,,,89,"-0.098","0.482",,,0.867,"-0.482","88.0",1,-1,"0.603","0.397",24,25,24,26,1,0,,,,,"4.55","-1.07","-1.07",,,,,,
"ST","2022-08-05","72.1","-3.25","3.99","Jacob, Alek",663796,689690,,"swinging_strike",,,,,3,"Coco Montes singles on a line drive to left fielder Brett Sullivan.   D.J. Peterson to 3rd.    Alan Trejo to 2nd.","R","R","R","ELP","ABQ","S",,,1,0,2022,"1.27","0.5","0.41","2.76",,592637,676701,1,6,"Top",,,,,,,5.201436629745405,-104.73627805256679,4.2957988234855105,8.400754039231009,18.230669611304492,-29.520296309522355,"3.1","1.64",,,,"73.1",2037,"7.2",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.32",,,,,,,,52,2,"Sweeper",4,3,3,4,3,4,3,4,,,88,"0","-0.07",,,,"0.07",,1,-1,"0.603","0.397",24,25,24,26,1,0,,,,,"3.91","-1.27","-1.27",,,,,,
"SI","2022-08-05","86.6","-3.01","3.94","Jacob, Alek",663796,689690,,"ball",,,,,12,"Coco Montes singles on a line drive to left fielder Brett Sullivan.   D.J. Peterson to 3rd.    Alan Trejo to 2nd.","R","R","R","ELP","ABQ","B",,,0,0,2022,"-1.28","0.42","1.44","3.13",,592637,676701,1,6,"Top",,,,,,,13.424472892316382,-125.43828246227979,3.511545627145972,-16.107380244139765,23.27886193791639,-28.709685456166856,"3.1","1.64",,,,"87.9",2202,"7.2",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.33",,,,,,,,52,1,"Sinker",4,3,3,4,3,4,3,4,,,250,"0","0.055",,,,"-0.055",,1,-1,"0.603","0.397",24,25,24,26,1,0,,,,,"2.63","1.28","1.28",,,,,,
"SI","2022-08-05","85.9","-3.22","3.92","Jacob, Alek",676701,689690,"single","hit_into_play",,,,,1,"Alan Trejo singles on a ground ball to center fielder Jose Azocar.   D.J. Peterson to 2nd.","R","R","R","ELP","ABQ","X",8,"ground_ball",0,2,2022,"-1.26","0.52","-0.63","3.19",,,592637,1,6,"Top",130.41,80.92,,,,,8.866151720719873,-124.79895613909274,3.516489939279878,-14.842495124529302,22.007669026093552,-27.56792987200454,"3.15","1.67",52,"83.7",0,"88",2055,"7.4",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.09",0.234,0.21,"0.9",1,1,0,2,51,5,"Sinker",4,3,3,4,3,4,3,4,"Standard","Standard",254,"-0.059","0.586",,,0.264,"-0.586","88.0",1,-1,"0.662","0.338",24,26,24,26,1,2,,,,,"2.55","1.26","1.26",,,,,,
"CH","2022-08-05","74.1","-3.18","3.99","Jacob, Alek",676701,689690,,"foul",,,,,5,"Alan Trejo singles on a ground ball to center fielder Jose Azocar.   D.J. Peterson to 2nd.","R","R","R","ELP","ABQ","S",,,0,2,2022,"-1.36","0.55","0.18","2.23",,,592637,1,6,"Top",,,,,,,9.388800981821298,-107.4663324186648,2.751708379970397,-12.138178873401635,17.22966368323754,-28.60154614346086,"3.15","1.67",191,"62.3",36,"75.4",2105,"7.3",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.24",,,,,,,,51,4,"Changeup",4,3,3,4,3,4,3,4,"Standard","Standard",276,"0","0",,,,"0","88.0",1,-1,"0.662","0.338",24,26,24,26,1,2,,,,,"3.61","1.36","1.36",,,,,,
"ST","2022-08-05","72.2","-3.42","4","Jacob, Alek",676701,689690,,"foul",,,,,5,"Alan Trejo singles on a ground ball to center fielder Jose Azocar.   D.J. Peterson to 2nd.","R","R","R","ELP","ABQ","S",,,0,2,2022,"1.11","0.2","0.21","2.29",,,592637,1,6,"Top",,,,,,,5.407166934384679,-104.92276456638652,3.793479332468571,7.26756449031254,17.55338082765979,-31.59350975742558,"3.15","1.67",2,"39.6",-48,"73.3",2079,"7.2",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.32",,,,,,,,51,3,"Sweeper",4,3,3,4,3,4,3,4,"Standard","Standard",81,"0","0",,,,"0","88.0",1,-1,"0.662","0.338",24,26,24,26,1,2,,,,,"4.18","-1.11","-1.11",,,,,,
"SI","2022-08-05","86","-3.29","3.91","Jacob, Alek",676701,689690,,"foul",,,,,5,"Alan Trejo singles on a ground ball to center fielder Jose Azocar.   D.J. Peterson to 2nd.","R","R","R","ELP","ABQ","S",,,0,1,2022,"-1.52","0.36","-0.17","2.49",,,592637,1,6,"Top",,,,,,,10.654654727289557,-124.8322327136944,2.2331059971424567,-17.965530778211292,24.24860166053207,-29.117052025966853,"3.15","1.67",195,"65.9",48,"87.5",2215,"7.3",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.19",,,,,,,,51,2,"Sinker",4,3,3,4,3,4,3,4,"Standard","Standard",255,"0","-0.072",,,,"0.072","88.0",1,-1,"0.662","0.338",24,26,24,26,1,2,,,,,"2.73","1.52","1.52",,,,,,
"CH","2022-08-05","74.3","-3.26","4","Jacob, Alek",676701,689690,,"foul",,,,,1,"Alan Trejo singles on a ground ball to center fielder Jose Azocar.   D.J. Peterson to 2nd.","R","R","R","ELP","ABQ","S",,,0,0,2022,"-1.59","0.07","-0.58","2.7",,,592637,1,6,"Top",,,,,,,8.387653197920987,-107.73215348054343,4.514839114937617,-13.756824546190165,16.994492876270588,-32.59110494221557,"3.15","1.67",151,"53.8",35,"75.5",2151,"7.1",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.36",,,,,,,,51,1,"Changeup",4,3,3,4,3,4,3,4,,,272,"0","-0.071",,,,"0.071","88.0",1,-1,"0.662","0.338",24,26,24,26,1,2,,,,,"4.06","1.59","1.59",,,,,,
"SI","2022-08-05","85.5","-3.25","4.05","Jacob, Alek",592637,689690,"single","hit_into_play",,,,,1,"D.J. Peterson singles on a sharp line drive to left fielder Brett Sullivan.","R","R","R","ELP","ABQ","X",7,"line_drive",2,1,2022,"-1.14","0.27","-0.3","3.06",,,,1,6,"Top",39.21,80.38,,,,,9.396451848489056,-124.2829819024738,3.4020760144064015,-13.607790243187761,21.373049842885518,-30.14967222613407,"3.1","1.64",361,"101.3",22,"87.2",2113,"7.1",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.37",0.483,0.658,"0.9",1,1,0,5,50,4,"Sinker",4,3,3,4,3,4,3,4,,,246,"-0.041","0.391",,,1.091,"-0.391","101.3",1,-1,"0.703","0.297",24,30,24,31,1,2,,,,,"2.82","1.14","1.14",,,,,,
"SI","2022-08-05","85.7","-3.15","3.91","Jacob, Alek",592637,689690,,"ball",,,,,14,"D.J. Peterson singles on a sharp line drive to left fielder Brett Sullivan.","R","R","R","ELP","ABQ","B",,,1,1,2022,"-1.29","0.36","0.76","1.49",,,,1,6,"Top",,,,,,,11.992306690607053,-124.34595384386863,-0.22570967167060563,-15.545170366957217,21.036710330260156,-28.541429984456904,"3.1","1.64",,,,"87.3",2137,"7.1",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.39",,,,,,,,50,3,"Sinker",4,3,3,4,3,4,3,4,,,251,"0","0.072",,,,"-0.072",,1,-1,"0.703","0.297",24,30,24,31,1,2,,,,,"2.72","1.29","1.29",,,,,,
"CH","2022-08-05","74.2","-3.25","4.04","Jacob, Alek",592637,689690,,"called_strike",,,,,13,"D.J. Peterson singles on a sharp line drive to left fielder Brett Sullivan.","R","R","R","ELP","ABQ","S",,,1,0,2022,"-1.47","0.32","-0.9","2.37",,,,1,6,"Top",,,,,,,7.478922147536936,-107.78076965437042,3.302341089675724,-12.71504108912611,17.073747765527628,-30.432351840152112,"3.1","1.64",,,,"75.4",2081,"7",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.45",,,,,,,,50,2,"Changeup",4,3,3,4,3,4,3,4,,,268,"0","-0.092",,,,"0.092",,1,-1,"0.703","0.297",24,30,24,31,1,2,,,,,"3.81","1.47","1.47",,,,,,
"ST","2022-08-05","71.5","-3.22","4.03","Jacob, Alek",592637,689690,,"ball",,,,,14,"D.J. Peterson singles on a sharp line drive to left fielder Brett Sullivan.","R","R","R","ELP","ABQ","B",,,0,0,2022,"1.14","0.19","1.06","1.92",,,,1,6,"Top",,,,,,,6.613871497770331,-103.97615710887155,3.0748862844855016,7.253488718013471,16.46883621078442,-31.500121328780537,"3.1","1.64",,,,"72.8",2095,"7.2",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.33",,,,,,,,50,1,"Sweeper",4,3,3,4,3,4,3,4,,,75,"0","0.078",,,,"-0.078",,1,-1,"0.703","0.297",24,30,24,31,1,2,,,,,"4.25","-1.14","-1.14",,,,,,
"CH","2022-08-05","73.6","-3.21","4","Jacob, Alek",542208,689690,"strikeout","swinging_strike",,,,,7,"Carlos Perez strikes out swinging.","R","R","R","ELP","ABQ","S",2,,2,2,2022,"-1.33","0.21","-0.79","1.52",,,,0,6,"Top",,,,,,,7.313070095398666,-106.9983825363013,1.8905502778288876,-11.381067662180326,16.17906009420428,-31.082392381083476,"3.06","1.62",,,,"75",1973,"7.1",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.43",,0,"0",1,0,0,,49,5,"Changeup",4,3,3,4,3,4,3,4,,,275,"0.036","-0.272",,,,"0.272",,1,-1,"0.667","0.333",24,31,24,32,1,2,,,,,"3.97","1.33","1.33",,,,,,
"CH","2022-08-05","74.2","-3.18","4.07","Jacob, Alek",542208,689690,,"swinging_strike",,,,,5,"Carlos Perez strikes out swinging.","R","R","R","ELP","ABQ","S",,,2,1,2022,"-1.47","0.23","-0.05","2.62",,,,0,6,"Top",,,,,,,9.011415789963516,-107.62957215999549,3.880242460650475,-12.888978739268834,16.257215786610352,-31.205298569528978,"3.06","1.62",,,,"75",2030,"6.8",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.73",,,,,,,,49,4,"Changeup",4,3,3,4,3,4,3,4,,,273,"0","-0.1",,,,"0.1",,1,-1,"0.667","0.333",24,31,24,32,1,2,,,,,"3.89","1.47","1.47",,,,,,
"SI","2022-08-05","85.8","-3.31","4.09","Jacob, Alek",542208,689690,,"called_strike",,,,,12,"Carlos Perez strikes out swinging.","R","R","R","ELP","ABQ","S",,,2,0,2022,"-1.27","0.22","0.85","2.45",,,,0,6,"Top",,,,,,,12.551009853714081,-124.39126925234667,1.9418748029081783,-15.412299370080303,20.552601745970815,-30.47714941311383,"3.06","1.62",,,,"87.5",2075,"7.1",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.36",,,,,,,,49,3,"Sinker",4,3,3,4,3,4,3,4,,,246,"0","-0.147",,,,"0.147",,1,-1,"0.667","0.333",24,31,24,32,1,2,,,,,"2.86","1.27","1.27",,,,,,
"SI","2022-08-05","84.8","-3.25","4.14","Jacob, Alek",542208,689690,,"ball",,,,,12,"Carlos Perez strikes out swinging.","R","R","R","ELP","ABQ","B",,,1,0,2022,"-1.2","0.29","0.04","3.54",,,,0,6,"Top",,,,,,,10.23169114080771,-123.05663552517213,4.380413393251125,-13.975514869086284,19.973274491298294,-30.200985002146687,"3.06","1.62",,,,"86.6",1951,"7.2",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.35",,,,,,,,49,2,"Sinker",4,3,3,4,3,4,3,4,,,253,"0","0.128",,,,"-0.128",,1,-1,"0.667","0.333",24,31,24,32,1,2,,,,,"2.85","1.2","1.2",,,,,,
"SI","2022-08-05","85.2","-3.35","3.96","Jacob, Alek",542208,689690,,"ball",,,,,14,"Carlos Perez strikes out swinging.","R","R","R","ELP","ABQ","B",,,0,0,2022,"-1.38","-0.06","0.96","1.29",,,,0,6,"Top",,,,,,,13.021966985503042,-123.4401874476698,0.15790303369546832,-16.490750034338184,21.122154703465036,-33.05669610603837,"3.06","1.62",,,,"86.5",2083,"7",666048,669134,670128,666703,667442,546994,664954,640492,607461,"53.48",,,,,,,,49,1,"Sinker",4,3,3,4,3,4,3,4,,,244,"0","0.079",,,,"-0.079",,1,-1,"0.667","0.333",24,31,24,32,1,2,,,,,"3.19","1.38","1.38",,,,,,
"SI","2022-08-03","85.7","-3.22","3.96","Jacob, Alek",592637,689690,"strikeout","swinging_strike",,,,,11,"D.J. Peterson strikes out swinging.","R","R","R","ELP","ABQ","S",2,,2,2,2022,"-1.47","0.37","-0.3","3.44",663796,,621005,2,6,"Top",,,,,,,10.060203026453273,-124.50032372510272,4.342343129508387,-17.109014163082723,20.736800703779213,-29.28354536855231,"3.1","1.64",,,,"87.9",2098,"7.4",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.14",,0,"0",1,0,0,,45,7,"Sinker",2,4,4,2,4,2,4,2,"Strategic","Standard",250,"0.037","-0.254",,,,"0.254",,-2,2,"0.211","0.789",24,30,24,31,1,2,,,,,"2.7","1.47","1.47",,,,,,
"ST","2022-08-03","74","-3.24","3.88","Jacob, Alek",592637,689690,,"ball",,,,,12,"D.J. Peterson strikes out swinging.","R","R","R","ELP","ABQ","B",,,1,2,2022,"0.97","0.36","3.28","3.22",663796,,621005,2,6,"Top",,,,,,,11.717829238795087,-107.1127496128384,5.434994955427708,5.562740769263642,17.607820254790386,-30.62093079142908,"3.1","1.64",,,,"74.9",2162,"7.1",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.39",,,,,,,,45,6,"Sweeper",2,4,4,2,4,2,4,2,"Strategic","Standard",79,"0","0.047",,,,"-0.047",,-2,2,"0.211","0.789",24,30,24,31,1,2,,,,,"3.83","-0.97","-0.97",,,,,,
"CH","2022-08-03","75.3","-3.25","3.78","Jacob, Alek",592637,689690,,"ball",,,,,14,"D.J. Peterson strikes out swinging.","R","R","R","ELP","ABQ","B",,,0,2,2022,"-1.54","0.04","1.71","1.28",663796,,621005,2,6,"Top",,,,,,,13.21195239465441,-108.92211182106658,1.9055501469726375,-14.337850891225598,16.097550797354042,-32.41488433591937,"3.1","1.64",,,,"76.8",2105,"7.3",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.19",,,,,,,,45,5,"Changeup",2,4,4,2,4,2,4,2,"Strategic","Standard",279,"0","0.06",,,,"-0.06",,-2,2,"0.211","0.789",24,30,24,31,1,2,,,,,"3.98","1.54","1.54",,,,,,
"CH","2022-08-03","72.8","-3.28","3.91","Jacob, Alek",592637,689690,,"foul",,,,,7,"D.J. Peterson strikes out swinging.","R","R","R","ELP","ABQ","S",,,0,2,2022,"-1.38","0.07","-0.65","2.03",663796,,621005,2,6,"Top",,,,,,,7.743040984703845,-105.84386906967124,3.4231338584563726,-11.581696394694362,14.66280763698005,-32.33220533002564,"3.1","1.64",5,"69",-23,"74.2",1963,"7",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.52",,,,,,,,45,4,"Changeup",2,4,4,2,4,2,4,2,"Strategic","Standard",275,"0","0",,,,"0","88.0",-2,2,"0.211","0.789",24,30,24,31,1,2,,,,,"4.17","1.38","1.38",,,,,,
"SI","2022-08-03","86.9","-3.19","3.94","Jacob, Alek",592637,689690,,"foul",,,,,2,"D.J. Peterson strikes out swinging.","R","R","R","ELP","ABQ","S",,,0,2,2022,"-1.27","0.26","-0.23","3.11",663796,,621005,2,6,"Top",,,,,,,9.866306316877873,-126.27658966175493,3.6687255122209184,-15.468535112540884,22.143985621154986,-30.24363913588462,"3.1","1.64",185,"62.3",52,"88.7",2251,"7.2",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.3",,,,,,,,45,3,"Sinker",2,4,4,2,4,2,4,2,"Strategic","Standard",251,"0","0",,,,"0","88.0",-2,2,"0.211","0.789",24,30,24,31,1,2,,,,,"2.73","1.27","1.27",,,,,,
"ST","2022-08-03","72.6","-3.27","3.96","Jacob, Alek",592637,689690,,"foul",,,,,5,"D.J. Peterson strikes out swinging.","R","R","R","ELP","ABQ","S",,,0,1,2022,"1.01","0.05","-0.06","2.25",663796,,621005,2,6,"Top",,,,,,,4.75273175045135,-105.70183603433668,3.8365301118945836,6.962601189622606,15.424884743828148,-32.58514233183646,"3.1","1.64",66,"95.4",2,"73.9",1987,"6.9",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.63",,,,,,,,45,2,"Sweeper",2,4,4,2,4,2,4,2,,,80,"0","-0.076",,,,"0.076","95.4",-2,2,"0.211","0.789",24,30,24,31,1,2,,,,,"4.22","-1.01","-1.01",,,,,,
"ST","2022-08-03","72.4","-3.37","3.86","Jacob, Alek",592637,689690,,"swinging_strike",,,,,8,"D.J. Peterson strikes out swinging.","R","R","R","ELP","ABQ","S",,,0,0,2022,"0.99","0.29","0.25","1.74",663796,,621005,2,6,"Top",,,,,,,5.5949504408090185,-105.35737199330994,2.636519749418331,6.625521855624788,15.273065221559715,-30.573894941675174,"3.1","1.64",,,,"73.5",2030,"6.8",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.68",,,,,,,,45,1,"Sweeper",2,4,4,2,4,2,4,2,,,88,"0","-0.071",,,,"0.071",,-2,2,"0.211","0.789",24,30,24,31,1,2,,,,,"4.01","-0.99","-0.99",,,,,,
"SI","2022-08-03","87.1","-3.22","3.95","Jacob, Alek",621005,689690,"single","hit_into_play",,,,,1,"Tim Lopes singles on a line drive to right fielder Matt Beaty.   Sean Bouchard scores.    Coco Montes to 3rd.","R","R","R","ELP","ABQ","X",9,"line_drive",3,2,2022,"-1.31","0.17","-0.63","2.72",,656248,663796,2,6,"Top",171.75,126.28,,,,,9.041472848023922,-126.59200750320176,2.872523078106171,-15.822755483423801,22.2304551252184,-31.057373909177134,"3.02","1.6",217,"84.5",16,"89",2107,"7.2",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.29",0.96,0.927,"0.9",1,1,0,4,44,7,"Sinker",2,3,3,2,4,2,4,2,"Strategic","Standard",246,"-0.129","0.507",,,1.11,"-0.507","88.0",-1,1,"0.34","0.66",24,28,24,28,1,2,,,,,"2.81","1.31","1.31",,,,,,
"SI","2022-08-03","86","-2.95","3.99","Jacob, Alek",621005,689690,,"foul",,,,,1,"Tim Lopes singles on a line drive to right fielder Matt Beaty.   Sean Bouchard scores.    Coco Montes to 3rd.","R","R","R","ELP","ABQ","S",,,3,2,2022,"-1.35","0.28","-0.46","3.03",,656248,663796,2,6,"Top",,,,,,,8.740354876665553,-124.89612422458198,3.437974713165848,-15.86910287346177,22.817254788887467,-30.120906241561144,"3.02","1.6",220,"67.2",45,"87.3",2239,"7",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.49",,,,,,,,44,6,"Sinker",2,3,3,2,3,2,3,2,"Strategic","Standard",246,"0","0",,,,"0","88.0",-1,1,"0.34","0.66",24,28,24,28,1,2,,,,,"2.79","1.35","1.35",,,,,,
"SI","2022-08-03","86.6","-3.2","3.8","Jacob, Alek",621005,689690,,"called_strike",,,,,6,"Tim Lopes singles on a line drive to right fielder Matt Beaty.   Sean Bouchard scores.    Coco Montes to 3rd.","R","R","R","ELP","ABQ","S",,,3,1,2022,"-1.2","0.48","0.67","2.21",,656248,663796,2,6,"Top",,,,,,,11.870194982417154,-125.66097347537776,1.4465526381951754,-14.949286977533399,22.944459053228197,-27.582998148861492,"3.02","1.6",,,,"88.3",2330,"7.3",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.22",,,,,,,,44,5,"Sinker",2,3,3,2,3,2,3,2,"Strategic","Standard",254,"0","-0.075",,,,"0.075",,-1,1,"0.34","0.66",24,28,24,28,1,2,,,,,"2.55","1.2","1.2",,,,,,
"SI","2022-08-03","86.6","-3.1","3.89","Jacob, Alek",621005,689690,,"ball",,,,,12,"Tim Lopes singles on a line drive to right fielder Matt Beaty.   Sean Bouchard scores.    Coco Montes to 3rd.","R","R","R","ELP","ABQ","B",,,2,1,2022,"-1.52","0.29","0.92","2.38",,656248,663796,2,6,"Top",,,,,,,12.879981680731166,-125.4799398412299,2.0540261009890477,-18.504647221011005,23.360789971439957,-29.705752132132766,"3.02","1.6",,,,"88",2401,"7.2",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.28",,,,,,,,44,4,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",246,"0","0.082",,,,"-0.082",,-1,1,"0.34","0.66",24,28,24,28,1,2,,,,,"2.75","1.52","1.52",,,,,,
"SI","2022-08-03","86.4","-3.15","3.83","Jacob, Alek",621005,689690,,"ball",,,,,8,"Tim Lopes singles on a line drive to right fielder Matt Beaty.   Sean Bouchard scores.    Coco Montes to 3rd.","R","R","R","ELP","ABQ","B",,,1,1,2022,"-1.52","0.17","0.21","1.54",,656248,663796,2,6,"Top",,,,,,,11.259101293697297,-125.43509593276288,0.4567696554784968,-18.280893614932108,23.86370209799882,-30.703919061403738,"3.02","1.6",,,,"87.8",2379,"7.1",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.36",,,,,,,,44,3,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",249,"0","0.055",,,,"-0.055",,-1,1,"0.34","0.66",24,28,24,28,1,2,,,,,"2.88","1.52","1.52",,,,,,
"CH","2022-08-03","74.5","-3.17","3.8","Jacob, Alek",621005,689690,,"swinging_strike",,,,,13,"Tim Lopes singles on a line drive to right fielder Matt Beaty.   Sean Bouchard scores.    Coco Montes to 3rd.","R","R","R","ELP","ABQ","S",,,1,0,2022,"-1.47","-0.11","-0.06","1.2",,656248,663796,2,6,"Top",,,,,,,9.126754748260705,-108.04655604596908,2.1559174693952334,-13.102071180502447,18.284918001944305,-33.62182889434058,"3.02","1.6",,,,"75.8",2210,"7.4",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.13",,,,,,,,44,2,"Changeup",2,3,3,2,3,2,3,2,"Standard","Standard",275,"0","-0.069",,,,"0.069",,-1,1,"0.34","0.66",24,28,24,28,1,2,,,,,"4.23","1.47","1.47",,,,,,
"SI","2022-08-03","86.8","-3.15","3.81","Jacob, Alek",621005,689690,,"ball",,,,,14,"Tim Lopes singles on a line drive to right fielder Matt Beaty.   Sean Bouchard scores.    Coco Montes to 3rd.","R","R","R","ELP","ABQ","B",,,0,0,2022,"-1.44","0.49","2.15","1.96",,656248,663796,2,6,"Top",,,,,,,15.810320745366814,-125.45207867992879,0.8472690296075504,-18.2884700901498,24.035785654232733,-27.441639169478613,"3.02","1.6",,,,"88",2430,"7.3",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.22",,,,,,,,44,1,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",252,"0","0.05",,,,"-0.05",,-1,1,"0.34","0.66",24,28,24,28,1,2,,,,,"2.57","1.44","1.44",,,,,,
"ST","2022-08-03","73.9","-3.37","3.75","Jacob, Alek",663796,689690,"walk","ball",,,,,12,"Coco Montes walks.   Sean Bouchard to 2nd.","R","R","R","ELP","ABQ","B",,,3,2,2022,"1.28","0.26","2.58","2.57",,,656248,2,6,"Top",,,,,,,9.931187276627018,-107.16669789436482,4.496594923249856,8.142651364051268,18.47172878724391,-31.278029509772086,"3.1","1.64",,,,"74.2",2220,"6.7",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.8",,0.688744,"0.7",1,0,0,,43,6,"Sweeper",2,3,3,2,3,2,3,2,"Standard","Standard",78,"-0.021","0.245",,,,"-0.245",,-1,1,"0.361","0.639",24,25,24,26,1,2,,,,,"3.95","-1.28","-1.28",,,,,,
"CH","2022-08-03","74.6","-3.3","3.62","Jacob, Alek",663796,689690,,"ball",,,,,14,"Coco Montes walks.   Sean Bouchard to 2nd.","R","R","R","ELP","ABQ","B",,,2,2,2022,"-1.43","-0.08","1.15","1.32",,,656248,2,6,"Top",,,,,,,11.815447031705487,-107.96587792368221,2.7666823160463907,-13.24270142780574,18.97528158519697,-33.60418853978828,"3.1","1.64",,,,"75.5",2276,"7.2",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.26",,,,,,,,43,5,"Changeup",2,3,3,2,3,2,3,2,"Standard","Standard",280,"0","0.099",,,,"-0.099",,-1,1,"0.361","0.639",24,25,24,26,1,2,,,,,"4.22","1.43","1.43",,,,,,
"CH","2022-08-03","74.7","-3.26","3.72","Jacob, Alek",663796,689690,,"called_strike",,,,,6,"Coco Montes walks.   Sean Bouchard to 2nd.","R","R","R","ELP","ABQ","S",,,2,1,2022,"-1.54","0.03","0.35","2.62",,,656248,2,6,"Top",,,,,,,10.278046228043086,-108.09150406576524,5.0847014433650966,-13.863887299093028,19.29134432252603,-33.154778100115095,"3.1","1.64",,,,"75.6",2294,"7.3",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.19",,,,,,,,43,4,"Changeup",2,3,3,2,3,2,3,2,"Standard","Standard",274,"0","-0.082",,,,"0.082",,-1,1,"0.361","0.639",24,25,24,26,1,2,,,,,"4.11","1.54","1.54",,,,,,
"SI","2022-08-03","85.8","-3.04","3.88","Jacob, Alek",663796,689690,,"ball",,,,,14,"Coco Montes walks.   Sean Bouchard to 2nd.","R","R","R","ELP","ABQ","B",,,1,1,2022,"-1.46","0.24","1.67","1.83",,,656248,2,6,"Top",,,,,,,14.240615201693492,-124.17612761399842,0.9947648725839877,-17.819605673343734,22.867403885817875,-30.121313992103833,"3.1","1.64",,,,"86.9",2299,"7.1",666043,664954,657674,546994,682775,666703,669090,670128,607461,"53.37",,,,,,,,43,3,"Sinker",2,3,3,2,3,2,3,2,,,252,"0","0.051",,,,"-0.051",,-1,1,"0.361","0.639",24,25,24,26,1,2,,,,,"2.87","1.46","1.46",,,,,,
